img_url,name,price_list,shop_list
https://s.ek.ua/jpg/2384087.jpg,Canon EOS R50," ,49 999 грн., ,39 683 грн., ,39 999 грн., ,39 999 грн., ,53 385 грн., ,36 707 грн., ,39 999 грн.","ACDC.com.ua,Stylus.ua,Moyo.ua,ABCphoto.com.ua,Tviy-Dim.com,Цифра,Mta.ua"
https://s.ek.ua/jpg/2084275.jpg,Fujifilm X-T30 II," ,39 495 грн., ,41 995 грн., ,49 484 грн., ,49 484 грн., ,48 352 грн., ,48 352 грн.","ABCphoto.com.ua,Orb.com.ua,click24.biz,Click24.in.ua,click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/758325.jpg,Nikon Coolpix B500," ,9 400 грн., ,9 799 грн.","KT-group.ua,FOXTROT.UA"
https://s.ek.ua/jpg/1150450.jpg,Canon EOS 6D Mark II," ,52 999 грн., ,52 999 грн., ,52 999 грн., ,52 999 грн., ,52 999 грн., ,57 103 грн., ,52 999 грн.","Sokol.ua,Tv-project.com,Ctrs.com.ua,ACDC.com.ua,Stylus.ua,Palladium.ua,Moyo.ua"
https://s.ek.ua/jpg/925899.jpg,Panasonic DMC-LX15," ,16 838 грн., ,16 000 грн., ,16 838 грн., ,16 632 грн., ,19 143 грн., ,16 588 грн., ,24 611 грн.","Stylus.ua,KT-group.ua,Цифра,Ibelieve.com.ua,Horoshiy.com.ua,Fragment.com.ua,click24.biz"
https://s.ek.ua/jpg/943884.jpg,Sony RX100 V," ,37 000 грн., ,36 155 грн., ,41 208 грн., ,41 208 грн., ,50 021 грн.","Horoshiy.com.ua,Smartmag.biz.ua,click24.biz,Click24.in.ua,Ok24.in.ua"
https://s.ek.ua/jpg/663842.jpg,Canon EOS M10,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/1867285.jpg,Panasonic DC-S5," ,74 999 грн., ,74 999 грн., ,74 999 грн., ,86 000 грн., ,74 999 грн., ,142 790 грн., ,91 215 грн.","Sokol.ua,Tv-project.com,Moyo.ua,Horoshiy.com.ua,Repka.ua,click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/2190201.jpg,Panasonic DC-GH6," ,79 999 грн., ,79 999 грн., ,79 999 грн., ,85 599 грн., ,74 448 грн., ,79 999 грн., ,85 567 грн.","Stylus.ua,Moyo.ua,Panashop.com.ua,Tviy-Dim.com,Denika.ua,Цифра,Mta.ua"
https://s.ek.ua/jpg/1619809.jpg,Sony A7r IV," ,139 999 грн., ,136 901 грн., ,139 999 грн., ,110 145 грн., ,114 840 грн., ,107 600 грн., ,108 500 грн.","Sokol.ua,Tv-project.com,Moyo.ua,ABCphoto.com.ua,Denika.ua,Easymac.com.ua,KT-group.ua"
https://s.ek.ua/jpg/1493575.jpg,Fujifilm X-T3,[None],Click24.in.ua
https://s.ek.ua/jpg/725768.jpg,Nikon D5 body,[None],ACDC.com.ua
https://s.ek.ua/jpg/663886.jpg,Canon PowerShot G5X,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/545396.jpg,Nikon D7200,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/1950883.jpg,Sony A1," ,270 000 грн., ,299 999 грн., ,340 726 грн., ,340 726 грн., ,299 900 грн.","KT-group.ua,Fragment.com.ua,click24.biz,Click24.in.ua,Photoline.com.ua"
https://s.ek.ua/jpg/1612710.jpg,Canon PowerShot G5X Mark II," ,46 965 грн., ,49 484 грн., ,45 607 грн., ,58 337 грн., ,46 968 грн., ,46 962 грн., ,45 607 грн.","Tomdom.prom.ua,click24.biz,Click24.in.ua,Ok24.in.ua,Timesport.com.ua,Redprice.prom.ua,click24.biz"
https://s.ek.ua/jpg/2167886.jpg,Sony HX99," ,23 958 грн., ,23 958 грн., ,30 062 грн.","click24.biz,Click24.in.ua,Ok24.in.ua"
https://s.ek.ua/jpg/2339022.jpg,Pentax KF," ,46 174 грн., ,46 174 грн., ,98 337 грн., ,57 671 грн., ,61 164 грн.","click24.biz,Click24.in.ua,Ok24.in.ua,Ok24.in.ua,Ok24.in.ua"
https://s.ek.ua/jpg/1976333.jpg,Fujifilm GFX 100S," ,296 774 грн., ,296 774 грн., ,302 702 грн.","click24.biz,Click24.in.ua,Ok24.in.ua"
https://s.ek.ua/jpg/1507765.jpg,Canon PowerShot SX70 HS," ,30 056 грн., ,30 056 грн., ,37 838 грн.","click24.biz,Click24.in.ua,Ok24.in.ua"
https://s.ek.ua/jpg/1314818.jpg,Pentax K-1 Mark II," ,91 781 грн., ,91 781 грн., ,107 900 грн., ,173 892 грн.","click24.biz,Click24.in.ua,Ok24.in.ua,Click24.in.ua"
https://s.ek.ua/jpg/196068.jpg,Canon EOS 650D,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/1644412.jpg,Sony A6600," ,59 999 грн., ,54 500 грн., ,65 000 грн., ,61 555 грн., ,73 050 грн., ,73 050 грн.","Tv-project.com,KT-group.ua,Horoshiy.com.ua,Smartmag.biz.ua,click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/1019516.jpg,Canon PowerShot G9X Mark II,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/601803.jpg,Canon PowerShot G3X,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/290088.jpg,Pentax K-50,[None],Ok24.in.ua
https://s.ek.ua/jpg/1868421.jpg,Kodak AZ901," ,23 217 грн., ,23 217 грн., ,36 383 грн., ,23 746 грн.","click24.biz,Click24.in.ua,Ok24.in.ua,Saren.com.ua"
https://s.ek.ua/jpg/1533529.jpg,Ricoh WG-6," ,16 940 грн., ,17 598 грн., ,17 598 грн., ,25 489 грн., ,16 858 грн., ,16 943 грн., ,16 861 грн.","Tomdom.prom.ua,click24.biz,Click24.in.ua,Ok24.in.ua,Tomdom.prom.ua,Timesport.com.ua,Timesport.com.ua"
